ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen
 19.6 ," U Yadav to Head, FOUR, ends the innings on a high. The slowest of slower balls from Umesh. Took a while getting to Head, he waited for a long time before pulling it over the square leg umpire. Since there was no pace, the ball didn't travel the distance ",RCB Inns,46t,Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Mandeep Singh, Chris Gayle, Virat Kohli(c), AB de Villiers, Travis Head, Kedar Jadhav(w), Pawan Negi, Sreenath Aravind, Samuel Badree, Aniket Choudhary, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Chris Lynn, Manish Pandey, Sheldon Jackson(w), Yusuf Pathan, Chris Woakes, Colin de Grandhomme, Sunil Narine, Ankit Rajpoot, Piyush Chawla, Umesh Yadav",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","May 07,2017",Kolkata Knight Riders have won the toss and have opted to field,Kolkata Knight Riders won by 6 wkts,Sunil Narine,KKR,field
 19.5 ," U Yadav to Head, SIX, consecutive sixes. Umesh is dishing out length and Head is feasting on it. Outside off and Head set himself up nicely for the loft, slots it over the long-off fence. Flat and all the way ",RCB Inns,46t,Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Mandeep Singh, Chris Gayle, Virat Kohli(c), AB de Villiers, Travis Head, Kedar Jadhav(w), Pawan Negi, Sreenath Aravind, Samuel Badree, Aniket Choudhary, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Chris Lynn, Manish Pandey, Sheldon Jackson(w), Yusuf Pathan, Chris Woakes, Colin de Grandhomme, Sunil Narine, Ankit Rajpoot, Piyush Chawla, Umesh Yadav",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","May 07,2017",Kolkata Knight Riders have won the toss and have opted to field,Kolkata Knight Riders won by 6 wkts,Sunil Narine,KKR,field
 19.4 ," U Yadav to Head, SIX, caught, in the crowd. 109 meters. That's a monster. The slower delivery on a fuller length, Head shuffled across slightly, bent his front knee and smashed it over long-on. For a second, it seemed to be heading to Cubbon Park, but dropped inside the ground ",RCB Inns,46t,Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Mandeep Singh, Chris Gayle, Virat Kohli(c), AB de Villiers, Travis Head, Kedar Jadhav(w), Pawan Negi, Sreenath Aravind, Samuel Badree, Aniket Choudhary, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Chris Lynn, Manish Pandey, Sheldon Jackson(w), Yusuf Pathan, Chris Woakes, Colin de Grandhomme, Sunil Narine, Ankit Rajpoot, Piyush Chawla, Umesh Yadav",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","May 07,2017",Kolkata Knight Riders have won the toss and have opted to field,Kolkata Knight Riders won by 6 wkts,Sunil Narine,KKR,field
 19.3 ," U Yadav to Negi, out Caught by Chris Lynn!! Third wicket for Umesh. Negi had no other option than to go for it. The off-pace delivery and Negi went for big hit down the ground, got it right off the base of the bat and sent it a long way into the sky. Lynn from extra cover called for it and made the catch look utterly easy. Negi c Chris Lynn b U Yadav 5(3) [4s-1] ",RCB Inns,46t,Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Mandeep Singh, Chris Gayle, Virat Kohli(c), AB de Villiers, Travis Head, Kedar Jadhav(w), Pawan Negi, Sreenath Aravind, Samuel Badree, Aniket Choudhary, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Chris Lynn, Manish Pandey, Sheldon Jackson(w), Yusuf Pathan, Chris Woakes, Colin de Grandhomme, Sunil Narine, Ankit Rajpoot, Piyush Chawla, Umesh Yadav",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","May 07,2017",Kolkata Knight Riders have won the toss and have opted to field,Kolkata Knight Riders won by 6 wkts,Sunil Narine,KKR,field
 19.2 ," U Yadav to Negi, FOUR, wow! Was that the outfield or the power of Negi? Bit of both I reckon. Too full and outside off, Negi reaches out for the drive and almost jammed it through extra cover. The ball kept going away from the long-off fielder ",RCB Inns,46t,Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Mandeep Singh, Chris Gayle, Virat Kohli(c), AB de Villiers, Travis Head, Kedar Jadhav(w), Pawan Negi, Sreenath Aravind, Samuel Badree, Aniket Choudhary, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Chris Lynn, Manish Pandey, Sheldon Jackson(w), Yusuf Pathan, Chris Woakes, Colin de Grandhomme, Sunil Narine, Ankit Rajpoot, Piyush Chawla, Umesh Yadav",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","May 07,2017",Kolkata Knight Riders have won the toss and have opted to field,Kolkata Knight Riders won by 6 wkts,Sunil Narine,KKR,field
 19.1 ," U Yadav to Head, 1 run, whipped off the pads to deep mid-wicket ",RCB Inns,46t,Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Mandeep Singh, Chris Gayle, Virat Kohli(c), AB de Villiers, Travis Head, Kedar Jadhav(w), Pawan Negi, Sreenath Aravind, Samuel Badree, Aniket Choudhary, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Chris Lynn, Manish Pandey, Sheldon Jackson(w), Yusuf Pathan, Chris Woakes, Colin de Grandhomme, Sunil Narine, Ankit Rajpoot, Piyush Chawla, Umesh Yadav",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","May 07,2017",Kolkata Knight Riders have won the toss and have opted to field,Kolkata Knight Riders won by 6 wkts,Sunil Narine,KKR,field
 18.6 ," Woakes to Head, 1 run, missed out there. Another length ball from Woakes and Head went too hard, was looking for the leg-side boundary instead of going straight and the inside edge rolls to short fine leg ",RCB Inns,46t,Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Mandeep Singh, Chris Gayle, Virat Kohli(c), AB de Villiers, Travis Head, Kedar Jadhav(w), Pawan Negi, Sreenath Aravind, Samuel Badree, Aniket Choudhary, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Chris Lynn, Manish Pandey, Sheldon Jackson(w), Yusuf Pathan, Chris Woakes, Colin de Grandhomme, Sunil Narine, Ankit Rajpoot, Piyush Chawla, Umesh Yadav",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","May 07,2017",Kolkata Knight Riders have won the toss and have opted to field,Kolkata Knight Riders won by 6 wkts,Sunil Narine,KKR,field
 18.5 ," Woakes to Head, SIX, Woakes misses the length and pays the price. Lands it right in the swinging arc and Head ain't missing out, clears his front leg to get and strikes it cleanly over the long-off fence ",RCB Inns,46t,Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Mandeep Singh, Chris Gayle, Virat Kohli(c), AB de Villiers, Travis Head, Kedar Jadhav(w), Pawan Negi, Sreenath Aravind, Samuel Badree, Aniket Choudhary, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Chris Lynn, Manish Pandey, Sheldon Jackson(w), Yusuf Pathan, Chris Woakes, Colin de Grandhomme, Sunil Narine, Ankit Rajpoot, Piyush Chawla, Umesh Yadav",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","May 07,2017",Kolkata Knight Riders have won the toss and have opted to field,Kolkata Knight Riders won by 6 wkts,Sunil Narine,KKR,field
 18.4 ," Woakes to Head, 2 runs, fifty for Head. It is his maiden IPL fifty for him. Good time to get it. The dugout are up on their feet applauding. Very full delivery outside off, Head squeezes the drive to long-off and Negi is quick to get back for the second ",RCB Inns,46t,Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Mandeep Singh, Chris Gayle, Virat Kohli(c), AB de Villiers, Travis Head, Kedar Jadhav(w), Pawan Negi, Sreenath Aravind, Samuel Badree, Aniket Choudhary, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Chris Lynn, Manish Pandey, Sheldon Jackson(w), Yusuf Pathan, Chris Woakes, Colin de Grandhomme, Sunil Narine, Ankit Rajpoot, Piyush Chawla, Umesh Yadav",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","May 07,2017",Kolkata Knight Riders have won the toss and have opted to field,Kolkata Knight Riders won by 6 wkts,Sunil Narine,KKR,field
 18.4 ," Woakes to Head, wide, the wide yorker goes wrong, too wide outside off and Head doesn't lay bat on that ",RCB Inns,46t,Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Mandeep Singh, Chris Gayle, Virat Kohli(c), AB de Villiers, Travis Head, Kedar Jadhav(w), Pawan Negi, Sreenath Aravind, Samuel Badree, Aniket Choudhary, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Chris Lynn, Manish Pandey, Sheldon Jackson(w), Yusuf Pathan, Chris Woakes, Colin de Grandhomme, Sunil Narine, Ankit Rajpoot, Piyush Chawla, Umesh Yadav",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","May 07,2017",Kolkata Knight Riders have won the toss and have opted to field,Kolkata Knight Riders won by 6 wkts,Sunil Narine,KKR,field
